25 100
20
1 30
2 4967 9345290
3 43625134 5319
2 418 43627584
2 8751 9295743
2 6167 9979099
2 4654 10269004
3 75717388 4922
2 6397 75716651
2 2863 10319528
3 28907561 1399
2 9050 28916646
3 97707019 3660
2 7532 97705083
2 1655 71410199
3 56757685 8381
2 7904 56757924
2 966 71456431
2 5889 84300675
2 282 84351655
3 23942848 9509
2 3428 23951585
3 59195057 8861
2 4314 59197330
2 9437 51531316
2 2255 9488790
2 6414 51484038
2 4949 93142054
2 3663 58514846
2 8065 93092230
2 7975 93286675
2 4984 73748331
2 356 73800984
2 919 81029406
2 9375 80977648
2 1204 49928978
3 46194637 1172
2 2266 46183140
2 3222 49975934
3 20019224 -1
3 72113590 1927
2 9176 21599368
2 7838 21645223
2 1837 27420777
2 7388 59051245
2 3454 32643117
2 4890 32693879
2 62 20726073
2 1560 28688038
2 7975 28635518
2 8362 76096565
2 5099 76046941
2 2552 71846562
2 9340 16280738
2 4482 71798010
3 39033594 4599
2 1065 39036948
3 8615831 7010
2 9363 8614654
3 16672694 4843
2 549 16674841
2 7102 16231751
2 7494 28002290
2 1361 32152913
3 85640824 4811
2 4526 85629615
2 4482 92264300
2 7200 90302459
2 4537 92214453
2 406 90259224
2 87 7443343
2 7457 7389540
2 6019 70035349
2 5532 70082722
3 24138133 6552
2 7114 24137852
3 94800895 4625
2 4648 94800884
2 419 75609660
2 3098 75660876
3 79320734 7861
2 6973 79321178
3 87625270 5502
2 8173 87623934
3 9953850 6294
2 2120 9954363
2 3054 28976404
2 2818 36453404
3 47331264 8011
2 4421 47333059
2 4794 47729128
2 1911 47680429
2 1670 86013092
2 1079 85966050
2 3914 42500993
3 66916452 5921
2 1990 66913006
2 5539 19061579
2 708 47925379
2 4530 47872072
3 62986437 -1
3 70035349 6019
2 7065 70034826
2 6009 40060900
2 5831 40111791
3 62784264 8601
2 2039 62787545
2 2520 62811229
2 3220 62763030
2 2416 33323249
2 7270 93334125
2 9691 93383710
2 864 99050238
2 3576 99098622
2 7943 13884948
3 73971625 -1
2 2945 13936150
2 9537 71013112
2 1908 71068114
2 6552 34500279
2 3775 34551248
2 2752 18889043
2 5568 78297451
2 1289 78248289
3 12888155 5456
3 71354711 5435
2 3127 12889319
3 3860665 -1
2 4211 71355323
2 1934 12913470
2 8907 12862874
3 15332585 -1
2 7327 20869992
2 2084 91141314
3 84203129 1150
3 18156306 9421
2 8863 18157071
3 94188091 5112
2 6929 94187183
2 3802 84201803
2 8790 91183955
2 8707 98022227
2 7325 97975184
3 89136444 4143
2 4596 89136217
2 7982 59829716
3 65327322 5873
3 53267469 9862
3 33858173 9339
2 2606 53271097
2 8705 65314498
2 4211 53294405
2 9372 53243604
2 8964 33858360
2 324 64504152
3 61857948 9661
2 3965 61849758
3 86594537 7396
2 189 86598141
2 6975 59783052
2 9287 77507572
3 1901673 5744
2 7699 1900695
3 92637795 -1
2 6135 77460042
3 65276552 8716
2 7892 65270552
2 6139 96559824
3 80390109 8925
2 8187 80390478
2 737 96613972
3 96875462 6570
3 19552256 3083
2 4677 96876090
2 3 19553796
2 2048 40158847
2 3220 5047843
2 9128 4996430
2 2881 56853788
3 84835336 8762
2 3407 84838013
2 5726 56903502
2 1824 38402578
2 5253 38450282
2 5637 47631283
2 9345 47576822
2 9255 96362354
2 7237 96314630
2 9517 23308323
2 8372 23259995
3 55610780 8490
2 1779 55614136
2 4121 55589563
2 1801 55637526
2 7972 58758645
2 9853 58709033
2 1358 77126732
3 36236234 2374
2 6079 36244970
2 3778 77174645
2 1839 6613741
2 585 6567299
2 3896 96900696
2 3712 96852357
2 5491 50751546
2 3320 77709289
2 3253 77660656
2 4427 44259658
2 9597 44306953
2 2645 34598619
2 3360 34646901
2 60 71700548
2 4410 71746209
3 92684713 -1
2 2091 21112718
2 7559 21160608
3 66090852 -1
2 735 21800565
2 617 21846469
2 2244 69112173
2 8000 74282137
2 7790 97482831
3 31773433 -1
3 8222948 6352
2 9851 8221199
2 8338 97529446
3 79009628 -1
2 774 51631155
2 5967 51581141
3 63360016 7468
2 6711 63360395
2 7612 82102071
2 4736 10515953
2 4668 82053503
2 5677 10468561
2 439 16924486
3 57344078 8743
3 54442577 2059
3 76950701 8662
2 5951 76952057
3 11489674 4416
2 4121 11489822
2 2742 57347078
2 8102 16966677
2 4995 13452167
2 7933 3585560
2 6199 13403500
2 5851 3538208
2 1546 38594242
3 99416264 3208
3 15702464 -1
2 4817 99405594
2 1785 38645716
2 9149 73894218
2 1424 73847744
2 2743 26391559
2 1008 12471989
2 4375 12420604
2 6562 27760907
2 3142 27811719
3 84351937 -1
2 1360 16821289
3 10101550 6184
2 7858 10100713
3 82934129 4165
2 6176 82933123
3 81444388 7612
2 82 81436975
2 5905 16766189
3 64430395 -1
3 38234799 -1
3 12664321 7749
3 32858514 9257
2 7314 32859485
2 3906 12666242
2 8970 75513194
2 5479 46943822
2 6402 46896625
2 7137 92307100
2 5106 92357896
2 1620 91042350
3 67842350 -1
3 41206304 5676
2 5438 41195815
2 7858 91085432
3 14860766 9659
2 5783 14862704
2 5788 58660074
2 4509 32886368
2 8250 32833537
2 4385 90600643
2 8508 90548009
2 3216 21208060
2 9504 21255664
3 3705666 8420
2 489 3697928
3 64730785 8415
2 8802 64728989
3 49780779 1186
3 72187225 1173
2 9453 49776645
2 4036 72185794
2 6367 23357849
3 91265527 -1
2 4580 23407819
2 9520 58854170
3 35206379 9598
2 5775 35207366
3 33590659 6433
2 5519 33600625
2 3556 35183699
3 94288059 5353
2 4384 94288543
3 44197312 8741
2 790 44201288
2 3498 35233280
2 1115 58806814
2 8771 97921594
3 29870588 5676
2 8303 29869274
3 46538207 -1
3 96852357 3712
2 8093 96850167
2 3138 97876421
2 4250 95339819
2 4252 50315851
2 9896 43328883
3 31766813 6620
3 71289596 -1
2 8066 31766090
2 9077 43280398
3 85840491 5449
2 360 85854005
3 12323463 4520
2 174 12325636
2 5224 76881859
2 9259 94650643
3 55854561 7567
3 99275876 -1
2 9192 55853561
3 53730454 7581
2 8233 53730128
2 2698 94705063
2 5408 60760666
2 4973 60808043
3 53243604 9372
2 1847 53247366
2 6941 93874599
2 1292 93927600
2 4528 93235199
2 7206 93186196
2 9632 41477058
2 8860 74232787
3 80088720 4756
2 3212 80089492
2 7937 41426984
2 6544 35917027
2 4318 54807081
2 3658 54857101
2 2509 77075473
2 8635 46410155
2 3930 46461721
3 93456143 7232
3 77292600 5959
3 3805291 7760
2 7367 93465906
2 4695 77294519
2 2298 99244670
2 5186 99295050
2 2488 72726989
3 9880576 9320
2 1612 9884430
2 7136 72674200
2 3674 77027441
2 8736 89475835
2 441 89529747
2 6462 60368952
2 8771 89816024
2 3971 89768864
2 781 14620551
2 172 14569187
2 1031 43872132
2 9894 43918987
2 5561 52460162
2 65060715 -1
2 2785 52513258
2 4928 63744547
2 2498 63694431
2 4405 44649827
3 95393698 -1
2 9335 44696095
2 3497 43184857
2 3406 43232477
2 3592 20231454
2 9569 10955092
2 2292 92071175
2 1015 90115398
2 5695 93969702
2 6778 94019462
3 45212264 7044
2 691 45214869
2 8346 45234204
3 54811399 -1
2 6591 45188757
3 39938056 8350
3 42524918 8143
2 9280 39936879
2 4798 42531806
3 62454093 -1
2 9516 86053418
2 9804 32198993
2 8132 32252534
2 8169 39475515
2 4897 39527042
3 70965100 8555
2 9034 70964860
2 5794 45090748
2 259 95927558
2 8597 95972552
2 2313 17305021
2 3423 17357038
2 4266 24238863
2 4905 24288652
2 67656380 -1
2 8724 91674929
2 2947 91628359
3 15175203 8817
2 8358 15175432
3 67351003 7671
2 4547 67352565
3 37165563 -1
2 2240 15204466
2 1449 15152912
3 73870299 6650
2 1043 73871171
2 728 81371683
2 8010 40939451
3 78176458 5375
2 4511 78171834
2 675 40991061
3 21061770 8693
2 4564 21063834
2 899 37912736
2 4003 37958403
2 132 68965446
3 69014919 1871
2 6191 69012759
2 152 81961245
2 8511 82005329
2 8664 25316535
3 53178639 -1
2 5791 25368008
2 6802 55730379
2 4621 24579946
2 3897 24531517
3 92432754 6837
2 4019 92434163
3 20753978 -1
2 3183 92410218
2 578 92460246
2 8106 51242060
2 8497 44941786
2 5361 90893432
2 2796 90847131
2 1297 64820355
3 57737328 5414
2 3146 57738462
2 4433 49851936
2 9526 86442886
2 2133 41380870
2 9972 41325761
2 6383 75999945
2 3201 48608420
3 75999945 6383
2 9549 75998362
3 49776645 9453
2 7416 49777664
3 84865663 -1
3 89569190 9684
2 9501 89569282
3 82127728 4896
3 72674200 7136
2 4570 82129766
2 1947 72676795
2 2619 48557515
2 1731 49340000
2 1447 3808229
2 9953 79901086
3 98364587 1527
2 8115 98361293
2 8649 79951756
3 10100713 7858
2 2137 10103573
2 1570 10127409
2 2718 10079730
2 2732 61984721
2 5459 80928571
2 3636 80881155
3 75144619 4804
2 944 75145813
2 2465 50460921
2 210 83420704
3 54490401 6220
2 8797 54489340
3 12107596 -1
3 32084246 -1
2 832 83468941
2 8061 38252367
2 120 38206682
2 6915 52116558
3 57145344 7251
3 23063853 7439
3 33077675 6739
2 5573 33078258
2 5379 23064883
2 4158 57146441
3 24702246 7602
2 6964 24691641
2 9970 52064154
2 1493 22241422
2 2708 29176230
2 4733 22188939
3 24118912 -1
2 7689 29124798
2 7228 12811936
2 7201 66230926
2 6895 66282513
2 2654 23847920
2 8675 23896152
2 9220 39625555
2 115 39579941
3 97899788 4394
2 3243 42849894
2 4296 79176362
2 5898 42796942
2 9453 79121404
2 6028 96117878
2 3895 96169755
2 9310 49044281
3 56343590 3278
2 9259 56329713
2 373 96804388
2 8305 31369687
2 3659 15987630
2 4059 15936891
3 66477571 -1
2 8096 20379131
3 18157071 8863
2 1626 18160689
2 4206 18183083
2 9799 18132918
2 7803 89620968
2 7379 3632321
3 83295388 7507
2 1443 83298909
2 5535 83320216
3 10541529 -1
2 5295 83273630
2 7200 35527075
2 475 35481163
3 12420604 4375
2 1950 12421817
2 704 53931448
2 4362 53981394
2 671 49197047
2 2064 50656968
2 7727 50702854
3 76096565 8362
2 8447 76096522
2 2047 79080792
2 796 79030769
2 1064 54273279
2 6259 54222222
3 86251161 9318
2 8371 86252031
2 6063 50994031
3 17698912 -1
3 85016999 -1
2 6070 51043248
2 2691 94313112
2 9378 94262323
2 626 84057792
2 7986 53196169
2 7069 53145839
2 5248 58465612
2 5136 19012634
2 6185 80151965
2 171 18962604
2 6281 45138668
2 6188 37183981
2 8662 37134543
2 233 38694039
2 6534 38740134
2 3487 33713754
2 4115 33762314
2 2018 41576388
2 1581 41526827
3 63932040 9868
2 7335 63933307
2 4926 9391819
3 569692 -1
2 9524 56265506
2 9495 76436093
2 3829 76390526
2 4466 69501133
2 737 3927954
2 5510 3974509
2 3141 90213204
2 5209 90161326
2 8676 72575734
2 1712 72629276
2 6813 62472164
2 2832 62519033
2 4626 46506970
2 6882 46556243
2 1374 70482407
2 9251 99827946
2 5632 7883851
2 8009 7831376
3 72551400 7191
2 2043 72541491
2 5651 31225391
2 9442 31173292
2 3539 12224656
2 8653 12273103
2 5809 95680978
3 45015088 9628
3 30171686 6643
2 9833 45014986
2 2516 30162127
2 4086 3064431
2 6441 95631642
2 5217 8028550
3 47603388 8820
2 3206 47607122
2 1156 41629375
2 7077 41675281
2 6689 56028599
2 1240 17018255
2 6789 17065694
2 3119 21503117
2 1641 21550168
2 1280 96513137
2 8851 99484152
2 58965857 -1
2 4991 99535521
3 30001738 6812
3 98974443 5190
3 4979094 -1
2 8624 30007671
3 86013092 1670
2 6944 98973914
3 56105128 -1
2 3205 86012324
2 2504 80543210
2 2227 80493679
2 5622 65157201
3 18304558 9650
2 2028 18308369
2 8128 18281416
2 2039 18332266
2 5986 65206464
2 2417 51875876
3 26119989 7618
3 54708981 4011
3 86469299 6484
2 3731 26112225
2 1328 54710322
2 5321 51926602
2 1147 12770914
2 7286 12716115
2 6971 92113334
3 96464274 -1
2 1753 92165951
2 5125 14522318
2 7103 14468982
2 4825 35135542
2 374 78691623
2 7644 78638778
2 729 66330206
2 5496 66379632
2 2007 16530316
2 9856 16574870
2 1735 87132303
2 5334 87179555
2 2685 64132112
3 56681808 9296
2 4061 56684425
2 551 56710695
2 5682 56659100
2 2192 64183570
2 325 12521971
2 3914 12571365
2 6054 61637160
3 69552755 -1
2 1451 61691310
2 6401 48121679
2 6802 48071377
3 41164401 -1
2 2451 64959694
3 65377429 4355
3 40843083 6343
3 84787956 9243
2 2529 84791313
3 23431911 6944
2 2682 23434487
2 8063 40842223
2 9981 65374571
3 20596409 9163
2 343 20601664
2 2824 20623628
2 4296 20576483
2 8124 65007907
3 66282513 6895
2 8381 66281770
2 2441 13107915
2 3733 13157229
3 23407819 4580
2 4908 23408943
2 327 36311689
2 7088 13985271
2 8492 14034427
2 6551 83370307
2 132 58175339
3 53443649 -1
2 1411 58126336
3 17843327 3759
2 56072252 -1
2 9253 17840580
2 7471 45824570
2 7538 45871944
2 6702 97830643
2 9509 97780310
2 2441 87770047
2 7046 87718332
2 2890 54320242
2 5025 54369506
2 9354 68815099
2 8529 68765197
3 77098497 7032
2 9248 77097733
2 528 90947898
3 4683128 3721
2 4153 4680779
3 10583620 6704
2 5640 10574201
3 21868637 7048
3 69135155 2661
2 3358 21870955
3 28635518 7975
2 6182 28636414
2 5899 69133051
3 41506121 -1
2 2 90996381
2 5245 26538833
2 5050 92847333
2 7265 30583857
2 9808 92795235
2 48 30541786
2 4667 71990352
2 1632 72044163
2 5107 31617537
2 3407 31567320
2 3834 69258554
2 7745 69305343
2 1611 90357268
2 1514 90405257
2 1266 29666231
3 94118272 7221
2 7927 94117919
3 50628772 7685
2 1484 50621135
2 460 29614104
2 5854 24628860
2 4 33469061
2 1609 33418982
2 1736 55004065
2 7793 55050072
3 92679995 4718
3 91111186 9242
2 1281 92681933
2 4042 91115281
2 6171 92656778
2 772 92704897
2 3113 27959631
3 23682152 -1
2 1503 27909552
3 9370691 2097
2 706 92756309
2 6725 28101149
2 8680 28049931
3 36281333 9157
3 25559122 9265
3 98262225 9590
2 2700 25560878
2 1889 36280424
2 7545 98263248
2 7254 3484842
2 7459 3437756
2 2066 28269998
2 6690 98655266
2 5771 35620566
2 2635 35572858
2 4012 11153361
2 2205 11205684
3 56877128 7338
2 6716 56876727
2 841 59395905
2 7932 59442884
2 2730 62422388
2 8054 62373693
3 14154253 4033
2 7321 14153117
2 7265 29026230
2 9872 29073309
2 3898 97193382
3 74232787 8860
2 7113 74233660
2 9052 97239498
2 7597 25020982
3 98361293 8115
2 8994 98360853
2 3358 25074343
3 14547534 -1
2 29876007 -1
2 1209 35966341
2 3168 36016786
2 8626 30781968
2 8058 30830535
2 8064 87276578
2 3773 87229435
2 8114 20329003
2 9561 20279697
2 6672 62861700
3 32104404 6490
2 5488 32104639
2 7049 45972379
2 3864 45922784
2 684 34404842
2 1962 34455135
2 3796 20672588
3 99950899 8727
2 408 99954395
2 1398 99931097
2 9810 99972496
2 9223 9097462
3 63842196 -1
2 8966 59488649
2 623 59543430
2 5318 96950137
2 1371 51093692
3 58635996 5148
2 2192 58636410
2 1927 79665692
3 83278925 -1
2 9560 21302772
3 48078179 -1
3 44821003 5848
3 57636296 5459
2 9775 44818754
2 2511 57637770
2 1816 21358333
2 5041 26929111
2 3956 79615743
2 6523 42206622
3 10293370 5551
3 77466177 -1
3 47823560 7759
2 5800 47824540
2 134 10296526
3 16893585 9272
2 1407 16888362
2 5733 42257914
2 9124 5827507
2 3722 5778000
2 9388 37765749
2 8777 37715033
2 9940 35667229
2 1618 35720829
2 8445 9442113
2 4471 99684628
2 4869 5441490
2 7924 76926883
3 76563613 2727
2 266 76979087
2 220 5395335
2 247 73507110
2 5548 73453387
2 4508 44600906
2 1078 44552845
2 5751 77848366
2 8873 77898328
2 4025 30346038
3 4192791 6023
2 3232 4194530
2 231 62327782
2 5666 4851604
2 4236 2976780
2 8045 3018803
2 8293 39863904
3 36649238 7849
3 79615743 3956
2 4358 36650155
2 7431 79614005
2 6767 12125398
3 9350257 -1
2 3460 12178612
2 2821 82885101
2 8588 82831405
2 2523 46656532
2 37 98072522
3 88288805 -1
3 26783058 6179
2 3567 26785064
2 2564 98123549
2 9582 30394723
2 6377 30444884
2 1581 38792276
2 6385 38836877
3 90651062 7888
2 2816 90653598
2 9345 56610660
2 9202 56559327
2 6237 80248626
3 99443208 -1
3 72086485 9313
3 44967699 6897
3 80125307 8235
2 8017 72098077
3 62207820 -1
3 86260402 -1
2 5822 44979723
2 6181 80119244
2 7457 80196047
2 4393 55488351
3 35233280 3498
3 38301815 6355
2 8162 38300911
2 7152 35231453
2 2833 55538637
2 1533 73605186
2 6611 73551475
2 4728 19400407
2 898 19353296
2 4650 70185925
3 40793865 -1
3 29809547 5311
3 52945521 4210
2 7129 52944061
2 6032 29809187
3 65770038 1643
2 5098 70134156
2 6563 51437792
3 1461534 -1
2 6391 51387308
2 7477 5244246
3 38425387 5625
2 1527 38426578
2 9964 5193134
2 3855 11543723
2 9555 11589694
2 7328 25661633
2 6764 13350462
2 8293 7046537
3 48701717 8676
2 8066 48702022
3 78297451 5568
3 44941786 8497
3 16530316 2007
2 9206 44947443
2 9873 78295298
2 4091 16529274
2 4935 7098128
2 2239 58317512
3 41057251 7600
2 7550 41057276
2 1965 45628111
2 3037 45676460
2 542 76566749
3 97806416 6226
2 2206 16038493
2 5195 16089117
2 4010 5534209
2 8326 5583037
3 80734962 4964
2 3453 80735717
2 3977 19798421
2 9871 4507522
3 12666242 3906
2 7540 12664425
3 84272995 8588
2 9218 84272014
3 27840255 -1
2 863 86473085
2 6771 15302549
2 5313 15253481
2 5293 18571695
2 4200 18624082
3 2237344 9614
2 1888 2243697
2 1759 33375377
2 7659 92603996
2 7707 37232750
2 9487 37280915
3 97975184 7325
2 728 97978482
2 4964 54902443
2 4855 54952011
2 8671 74818925
2 2840 5634955
3 69595279 6420
2 8312 69594333
2 4174 69351095
2 2988 25175141
3 56511786 5992
2 1409 56514078
3 13496878 7257
3 34181860 1427
3 85765039 9895
3 75120643 3200
2 6290 75119695
2 9395 85765289
2 1859 13499577
2 5971 25121981
2 7282 26344341
3 23242292 -1
2 8193 26292908
2 5007 78543097
3 66036377 4963
2 5493 66036112
2 4741 78593112
2 3495 72477685
2 4335 545281
2 446 590522
2 1311 48317276
2 5087 48264018
2 3519 78394332
3 12494330 6422
2 5577 12494695
2 9079 78341231
3 9740407 -1
2 7379 11103433
3 86182986 -1
3 38616861 7902
2 3338 38619083
2 3072 97732104
3 15080164 6659
2 8809 15080509
2 8920 97679598
2 1036 10224344
3 60298187 3658
2 2631 60296965
3 9350257 -1
2 7766 8126892
3 91748884 8137
2 5436 91750235
3 44013476 9199
2 4059 44016046
2 4869 10170771
2 1206 8080429
2 3404 44748091
2 1176 61057772
2 554 61109369
2 3268 97898942
2 2011 18237593
2 3192 21747676
3 47774482 9819
3 92628926 8869
2 3583 47777600
2 7235 92630599
2 2414 21700520
2 3285 88210680
2 3421 88261673
2 5097 83517474
3 57681085 8379
3 4441321 2243
2 7267 57681641
2 376 4442214
2 3947 95825996
2 9823 95870208
2 6230 82494644
2 5865 82443102
2 3652 71110490
2 5038 71158876
2 1041 51342211
2 372 51291695
2 6480 41133645
2 5207 97389177
2 8704 97438238
2 7525 93725333
2 7659 93673933
2 4547 45288060
3 41598894 9607
2 7732 41600024
3 56610660 9345
2 5986 56612339
2 8582 59636634
2 9304 59585284
2 1497 29225680
2 8650 29272367
2 7677 20036298
2 2912 20089092
2 2212 95097276
2 3094 99342765
2 6359 95045529
2 9008 14372621
2 3557 14424673
2 8362 46749343
3 93239727 -1
2 6708 46700854
2 8733 90061983
2 2842 90016869
3 31766090 8066
2 3340 31768453
3 85765289 9395
2 7317 85766328
2 5948 5972242
2 7845 6022608
2 8301 94162138
2 3181 94213416
2 6660 91822446
2 4741 91873989
2 4254 10857496
2 8500 10904379
3 46242725 2008
2 196 46243255
2 5341 62567445
2 1290 46997993
2 9151 23209679
2 8004 59344486
3 70674755 7385
2 3066 70676915
2 2000 23162246
3 79614005 7431
2 5628 79614907
2 2287 59295843
2 8242 3391821
2 7405 3344375
3 2418913 -1
2 3962 83222230
2 6279 99875340
2 9081 97288856
3 64056606 8433
2 9232 64056626
2 8223 97340327
3 15008677 5525
3 15842067 5968
2 8060 15841021
2 5016 15008931
2 3910 51681693
2 7900 39281744
2 8362 39331936
2 4684 14814748
3 7322928 -1
2 6538 14763127
2 1823 79788657
3 56733455 5855
2 3690 56732740
2 9728 20769918
3 17140652 -1
2 9053 20820224
2 8675 88015757
2 1207 88070232
2 8126 5482152
2 194 30100254
2 9011 85564844
2 3665 35085688
2 1754 17893436
2 2711 17943819
2 6245 9367915
2 5863 19111163
2 2039 87327223
2 4481 87376589
2 9510 44893591
2 9246 84151293
2 9800 84100071
2 71 30490946
3 4730966 3308
3 98561967 9606
2 6107 98558321
2 1237 4734110
2 4859 87917610
2 175 87970844
2 9413 84743608
2 4456 84695083
2 9463 92944617
2 3673 92993590
2 5263 93043699
2 6834 92894948
2 416 85916301
2 782 41085140
2 7521 41032811
2 1817 42749159
2 2646 42697450
2 7857 26486325
3 32859485 7314
2 5941 32861107
2 6432 74190939
2 9837 26437720
2 5179 74141508
3 486691 -1
2 6684 60908441
2 2348 60860887
2 2242 78442507
2 9490 78489904
2 7139 18082256
3 91183955 8790
2 6159 91185271
2 7232 11688474
2 3247 11640714
2 6799 65643285
2 3138 65694811
2 1825 4804286
2 1642 43483322
3 55593684 -1
2 9392 43530326
2 5526 27122135
2 1753 27075622
3 57440405 4978
3 34525490 5711
2 7108 34525485
2 5817 57439986
2 8795 27517043
2 9832 72235867
2 7186 27467024
2 3451 61346580
2 6834 61395407
2 6181 39913189
2 4585 39964465
2 1692 62083458
2 4932 62031953
2 8017 35331022
2 3471 35283005
3 12741164 8917
2 1678 12746318
2 6022 95773419
3 63120332 7293
2 1265 63125493
2 9467 63100132
2 5587 63144592
2 5536 95725708
2 2878 50019594
2 5380 50068465
2 2587 84449229
3 84325656 4104
3 71013112 9537
2 8510 84324854
2 4942 71015410
2 3667 84397609
2 372 99733450
2 165 99784349
2 7802 40499183
3 36987706 9551
2 654 36992154
2 1900 40452305
2 7183 38935301
3 51043248 6070
3 71971348 -1
2 5148 51043709
2 9847 38885747
2 9284 63590507
2 9420 63639450
2 2922 2527345
2 9205 2566514
3 84036580 -1
3 72608651 -1
2 140 10808647
2 683 50119001
3 30130099 -1
2 4621 50167266
3 30420687 6213
3 11176662 8830
3 15277240 7592
2 7705 11177676
2 2351 15279496
2 8949 408579
2 7176 368005
2 7957 43133606
2 7133 43084787
3 75073736 4787
2 6019 75073120
2 4704 93531774
2 9146 94607933
2 9686 94556774
3 28075589 7605
3 71941903 7866
2 1728 71944972
2 191 28079784
2 6443 45726026
2 2114 45777331
3 76853656 9021
2 7900 76852398
3 80345464 5603
3 32572358 -1
2 2588 80346972
2 6783 40013731
3 30781968 8626
2 2684 30784939
2 5638 33665670
3 81322127 8001
2 3626 81324314
